PACKAGE	144.48	Hotels	62	115.30						Tours	26	29.18
PACKAGE	147.76	Hotels	71	118.58						Tours	26	29.18
PACKAGE	151.42	Hotels	27	122.24						Tours	26	29.18
PACKAGE	155.35	Hotels	47	126.17						Tours	26	29.18
PACKAGE	156.07	Hotels	13	126.89						Tours	26	29.18
PACKAGE	159.96	Hotels	35	130.78						Tours	26	29.18
PACKAGE	162.82	Hotels	57	133.64						Tours	26	29.18
PACKAGE	177.08	Hotels	34	147.90						Tours	26	29.18
PACKAGE	185.97	Hotels	21	156.79						Tours	26	29.18
PACKAGE	191.82	Hotels	69	162.64						Tours	26	29.18
PACKAGE	197.06	Hotels	28	167.88						Tours	26	29.18
PACKAGE	197.13	Hotels	76	167.95						Tours	26	29.18
PACKAGE	197.79	Hotels	26	168.61						Tours	26	29.18
PACKAGE	198.06	Hotels	46	168.88						Tours	26	29.18
PACKAGE	199.36	Hotels	23	170.18						Tours	26	29.18
PACKAGE	51.20	Hotels	64	22.01						Tours	4	29.19
PACKAGE	53.18	Hotels	6	23.99						Tours	4	29.19
PACKAGE	54.40	Hotels	54	25.21						Tours	4	29.19
PACKAGE	58.97	Hotels	32	29.78						Tours	4	29.19
PACKAGE	64.86	Hotels	20	35.67						Tours	4	29.19
PACKAGE	66.09	Hotels	19	36.90						Tours	4	29.19
PACKAGE	66.30	Hotels	51	37.11						Tours	4	29.19
PACKAGE	73.03	Hotels	29	43.84						Tours	4	29.19
PACKAGE	73.51	Hotels	5	44.32						Tours	4	29.19
PACKAGE	74.12	Hotels	55	44.93						Tours	4	29.19
PACKAGE	78.38	Hotels	1	49.19						Tours	4	29.19
PACKAGE	82.38	Hotels	43	53.19						Tours	4	29.19
PACKAGE	83.69	Hotels	14	54.50						Tours	4	29.19
PACKAGE	94.87	Hotels	40	65.68						Tours	4	29.19
PACKAGE	95.01	Hotels	41	65.82						Tours	4	29.19
PACKAGE	96.26	Hotels	3	67.07						Tours	4	29.19
PACKAGE	98.09	Hotels	79	68.90						Tours	4	29.19
PACKAGE	98.42	Hotels	59	69.23						Tours	4	29.19
PACKAGE	99.58	Hotels	74	70.39						Tours	4	29.19
PACKAGE	105.11	Hotels	12	75.92						Tours	4	29.19
PACKAGE	106.87	Hotels	7	77.68						Tours	4	29.19
PACKAGE	116.48	Hotels	80	87.29						Tours	4	29.19
PACKAGE	118.54	Hotels	11	89.35						Tours	4	29.19
PACKAGE	118.67	Hotels	8	89.48						Tours	4	29.19
PACKAGE	118.86	Hotels	61	89.67						Tours	4	29.19
PACKAGE	120.23	Hotels	77	91.04						Tours	4	29.19
PACKAGE	120.79	Hotels	18	91.60						Tours	4	29.19
PACKAGE	122.24	Hotels	42	93.05						Tours	4	29.19
PACKAGE	124.69	Hotels	78	95.50						Tours	4	29.19
PACKAGE	126.55	Hotels	37	97.36						Tours	4	29.19
PACKAGE	127.05	Hotels	22	97.86						Tours	4	29.19
PACKAGE	127.67	Hotels	60	98.48						Tours	4	29.19
PACKAGE	131.85	Hotels	4	102.66						Tours	4	29.19
PACKAGE	131.99	Hotels	16	102.80						Tours	4	29.19
PACKAGE	135.00	Hotels	15	105.81						Tours	4	29.19
PACKAGE	140.67	Hotels	67	111.48						Tours	4	29.19
PACKAGE	142.03	Hotels	68	112.84						Tours	4	29.19
PACKAGE	144.49	Hotels	62	115.30						Tours	4	29.19
PACKAGE	147.77	Hotels	71	118.58						Tours	4	29.19
PACKAGE	151.43	Hotels	27	122.24						Tours	4	29.19
PACKAGE	155.36	Hotels	47	126.17						Tours	4	29.19
PACKAGE	156.08	Hotels	13	126.89						Tours	4	29.19
PACKAGE	159.97	Hotels	35	130.78						Tours	4	29.19
PACKAGE	162.83	Hotels	57	133.64						Tours	4	29.19
PACKAGE	177.09	Hotels	34	147.90						Tours	4	29.19
PACKAGE	185.98	Hotels	21	156.79						Tours	4	29.19
PACKAGE	191.83	Hotels	69	162.64						Tours	4	29.19
PACKAGE	197.07	Hotels	28	167.88						Tours	4	29.19
PACKAGE	197.14	Hotels	76	167.95						Tours	4	29.19
PACKAGE	197.80	Hotels	26	168.61						Tours	4	29.19
PACKAGE	198.07	Hotels	46	168.88						Tours	4	29.19
PACKAGE	199.37	Hotels	23	170.18						Tours	4	29.19
PACKAGE	55.28	Hotels	73	14.87						Tours	10	40.41
PACKAGE	57.24	Hotels	48	16.83						Tours	10	40.41
PACKAGE	59.53	Hotels	53	19.12						Tours	10	40.41
PACKAGE	60.80	Hotels	52	20.39						Tours	10	40.41
PACKAGE	62.42	Hotels	64	22.01						Tours	10	40.41
PACKAGE	64.40	Hotels	6	23.99						Tours	10	40.41
PACKAGE	65.62	Hotels	54	25.21						Tours	10	40.41
PACKAGE	70.19	Hotels	32	29.78						Tours	10	40.41
PACKAGE	76.08	Hotels	20	35.67						Tours	10	40.41
PACKAGE	77.31	Hotels	19	36.90						Tours	10	40.41
PACKAGE	77.52	Hotels	51	37.11						Tours	10	40.41
PACKAGE	84.25	Hotels	29	43.84						Tours	10	40.41
PACKAGE	84.73	Hotels	5	44.32						Tours	10	40.41
PACKAGE	85.34	Hotels	55	44.93						Tours	10	40.41
PACKAGE	89.60	Hotels	1	49.19						Tours	10	40.41
PACKAGE	93.60	Hotels	43	53.19						Tours	10	40.41
PACKAGE	94.91	Hotels	14	54.50						Tours	10	40.41
PACKAGE	106.09	Hotels	40	65.68						Tours	10	40.41
PACKAGE	106.23	Hotels	41	65.82						Tours	10	40.41
PACKAGE	107.48	Hotels	3	67.07						Tours	10	40.41
PACKAGE	109.31	Hotels	79	68.90						Tours	10	40.41
PACKAGE	109.64	Hotels	59	69.23						Tours	10	40.41
PACKAGE	110.80	Hotels	74	70.39						Tours	10	40.41
PACKAGE	116.33	Hotels	12	75.92						Tours	10	40.41
PACKAGE	118.09	Hotels	7	77.68						Tours	10	40.41
PACKAGE	127.70	Hotels	80	87.29						Tours	10	40.41
PACKAGE	129.76	Hotels	11	89.35						Tours	10	40.41
PACKAGE	129.89	Hotels	8	89.48						Tours	10	40.41
PACKAGE	130.08	Hotels	61	89.67						Tours	10	40.41
PACKAGE	131.45	Hotels	77	91.04						Tours	10	40.41
PACKAGE	132.01	Hotels	18	91.60						Tours	10	40.41
PACKAGE	133.46	Hotels	42	93.05						Tours	10	40.41
PACKAGE	135.91	Hotels	78	95.50						Tours	10	40.41
PACKAGE	137.77	Hotels	37	97.36						Tours	10	40.41
PACKAGE	138.27	Hotels	22	97.86						Tours	10	40.41
PACKAGE	138.89	Hotels	60	98.48						Tours	10	40.41
PACKAGE	143.07	Hotels	4	102.66						Tours	10	40.41
PACKAGE	143.21	Hotels	16	102.80						Tours	10	40.41
PACKAGE	146.22	Hotels	15	105.81						Tours	10	40.41
PACKAGE	151.89	Hotels	67	111.48						Tours	10	40.41
PACKAGE	153.25	Hotels	68	112.84						Tours	10	40.41
PACKAGE	155.71	Hotels	62	115.30						Tours	10	40.41
PACKAGE	158.99	Hotels	71	118.58						Tours	10	40.41
PACKAGE	162.65	Hotels	27	122.24						Tours	10	40.41
PACKAGE	166.58	Hotels	47	126.17						Tours	10	40.41
PACKAGE	167.30	Hotels	13	126.89						Tours	10	40.41
PACKAGE	171.19	Hotels	35	130.78						Tours	10	40.41
PACKAGE	174.05	Hotels	57	133.64						Tours	10	40.41
PACKAGE	188.31	Hotels	34	147.90						Tours	10	40.41
PACKAGE	197.20	Hotels	21	156.79						Tours	10	40.41
PACKAGE	50.15	Hotels	44	7.92						Tours	17	42.23
PACKAGE	57.10	Hotels	73	14.87						Tours	17	42.23
PACKAGE	59.06	Hotels	48	16.83						Tours	17	42.23
PACKAGE	61.35	Hotels	53	19.12						Tours	17	42.23
PACKAGE	62.62	Hotels	52	20.39						Tours	17	42.23
PACKAGE	64.24	Hotels	64	22.01						Tours	17	42.23
PACKAGE	66.22	Hotels	6	23.99						Tours	17	42.23
PACKAGE	67.44	Hotels	54	25.21						Tours	17	42.23
PACKAGE	72.01	Hotels	32	29.78						Tours	17	42.23
PACKAGE	77.90	Hotels	20	35.67						Tours	17	42.23
PACKAGE	79.13	Hotels	19	36.90						Tours	17	42.23
PACKAGE	79.34	Hotels	51	37.11						Tours	17	42.23
PACKAGE	86.07	Hotels	29	43.84						Tours	17	42.23
PACKAGE	86.55	Hotels	5	44.32						Tours	17	42.23
PACKAGE	87.16	Hotels	55	44.93						Tours	17	42.23
PACKAGE	91.42	Hotels	1	49.19						Tours	17	42.23
PACKAGE	95.42	Hotels	43	53.19						Tours	17	42.23
PACKAGE	96.73	Hotels	14	54.50						Tours	17	42.23
PACKAGE	107.91	Hotels	40	65.68						Tours	17	42.23
PACKAGE	108.05	Hotels	41	65.82						Tours	17	42.23
PACKAGE	109.30	Hotels	3	67.07						Tours	17	42.23
PACKAGE	111.13	Hotels	79	68.90						Tours	17	42.23
PACKAGE	111.46	Hotels	59	69.23						Tours	17	42.23
PACKAGE	112.62	Hotels	74	70.39						Tours	17	42.23
PACKAGE	118.15	Hotels	12	75.92						Tours	17	42.23
PACKAGE	119.91	Hotels	7	77.68						Tours	17	42.23
PACKAGE	129.52	Hotels	80	87.29						Tours	17	42.23
PACKAGE	131.58	Hotels	11	89.35						Tours	17	42.23
PACKAGE	131.71	Hotels	8	89.48						Tours	17	42.23
PACKAGE	131.90	Hotels	61	89.67						Tours	17	42.23
PACKAGE	133.27	Hotels	77	91.04						Tours	17	42.23
PACKAGE	133.83	Hotels	18	91.60						Tours	17	42.23
PACKAGE	135.28	Hotels	42	93.05						Tours	17	42.23
PACKAGE	137.73	Hotels	78	95.50						Tours	17	42.23
PACKAGE	139.59	Hotels	37	97.36						Tours	17	42.23
PACKAGE	140.09	Hotels	22	97.86						Tours	17	42.23
PACKAGE	140.71	Hotels	60	98.48						Tours	17	42.23
PACKAGE	144.89	Hotels	4	102.66						Tours	17	42.23
PACKAGE	145.03	Hotels	16	102.80						Tours	17	42.23
PACKAGE	148.04	Hotels	15	105.81						Tours	17	42.23
PACKAGE	153.71	Hotels	67	111.48						Tours	17	42.23
PACKAGE	155.07	Hotels	68	112.84						Tours	17	42.23
PACKAGE	157.53	Hotels	62	115.30						Tours	17	42.23
PACKAGE	160.81	Hotels	71	118.58						Tours	17	42.23
PACKAGE	164.47	Hotels	27	122.24						Tours	17	42.23
PACKAGE	168.40	Hotels	47	126.17						Tours	17	42.23
PACKAGE	169.12	Hotels	13	126.89						Tours	17	42.23
PACKAGE	173.01	Hotels	35	130.78						Tours	17	42.23
PACKAGE	175.87	Hotels	57	133.64						Tours	17	42.23
PACKAGE	190.13	Hotels	34	147.90						Tours	17	42.23
PACKAGE	199.02	Hotels	21	156.79						Tours	17	42.23
PACKAGE	50.19	Hotels	58	5.33						Tours	18	44.86
PACKAGE	52.78	Hotels	44	7.92						Tours	18	44.86
PACKAGE	59.73	Hotels	73	14.87						Tours	18	44.86
PACKAGE	61.69	Hotels	48	16.83						Tours	18	44.86
PACKAGE	63.98	Hotels	53	19.12						Tours	18	44.86
PACKAGE	65.25	Hotels	52	20.39						Tours	18	44.86
PACKAGE	66.87	Hotels	64	22.01						Tours	18	44.86
PACKAGE	68.85	Hotels	6	23.99						Tours	18	44.86
PACKAGE	70.07	Hotels	54	25.21						Tours	18	44.86
PACKAGE	74.64	Hotels	32	29.78						Tours	18	44.86
PACKAGE	80.53	Hotels	20	35.67						Tours	18	44.86
PACKAGE	81.76	Hotels	19	36.90						Tours	18	44.86
PACKAGE	81.97	Hotels	51	37.11						Tours	18	44.86
PACKAGE	88.70	Hotels	29	43.84						Tours	18	44.86
PACKAGE	89.18	Hotels	5	44.32						Tours	18	44.86
PACKAGE	89.79	Hotels	55	44.93						Tours	18	44.86
PACKAGE	94.05	Hotels	1	49.19						Tours	18	44.86
PACKAGE	98.05	Hotels	43	53.19						Tours	18	44.86
PACKAGE	99.36	Hotels	14	54.50						Tours	18	44.86
PACKAGE	110.54	Hotels	40	65.68						Tours	18	44.86
PACKAGE	110.68	Hotels	41	65.82						Tours	18	44.86
PACKAGE	111.93	Hotels	3	67.07						Tours	18	44.86
PACKAGE	113.76	Hotels	79	68.90						Tours	18	44.86
PACKAGE	114.09	Hotels	59	69.23						Tours	18	44.86
PACKAGE	115.25	Hotels	74	70.39						Tours	18	44.86
PACKAGE	120.78	Hotels	12	75.92						Tours	18	44.86
PACKAGE	122.54	Hotels	7	77.68						Tours	18	44.86
PACKAGE	132.15	Hotels	80	87.29						Tours	18	44.86
PACKAGE	134.21	Hotels	11	89.35						Tours	18	44.86
PACKAGE	134.34	Hotels	8	89.48						Tours	18	44.86
PACKAGE	134.53	Hotels	61	89.67						Tours	18	44.86
PACKAGE	135.90	Hotels	77	91.04						Tours	18	44.86
PACKAGE	136.46	Hotels	18	91.60						Tours	18	44.86
PACKAGE	137.91	Hotels	42	93.05						Tours	18	44.86
PACKAGE	140.36	Hotels	78	95.50						Tours	18	44.86
PACKAGE	142.22	Hotels	37	97.36						Tours	18	44.86
PACKAGE	142.72	Hotels	22	97.86						Tours	18	44.86
PACKAGE	143.34	Hotels	60	98.48						Tours	18	44.86
PACKAGE	147.52	Hotels	4	102.66						Tours	18	44.86
PACKAGE	147.66	Hotels	16	102.80						Tours	18	44.86
PACKAGE	150.67	Hotels	15	105.81						Tours	18	44.86
PACKAGE	156.34	Hotels	67	111.48						Tours	18	44.86
PACKAGE	157.70	Hotels	68	112.84						Tours	18	44.86
PACKAGE	160.16	Hotels	62	115.30						Tours	18	44.86
PACKAGE	163.44	Hotels	71	118.58						Tours	18	44.86
PACKAGE	167.10	Hotels	27	122.24						Tours	18	44.86
PACKAGE	171.03	Hotels	47	126.17						Tours	18	44.86
PACKAGE	171.75	Hotels	13	126.89						Tours	18	44.86
PACKAGE	175.64	Hotels	35	130.78						Tours	18	44.86
PACKAGE	178.50	Hotels	57	133.64						Tours	18	44.86
PACKAGE	192.76	Hotels	34	147.90						Tours	18	44.86
PACKAGE	52.28	Hotels	17	3.28						Tours	15	49.00
PACKAGE	54.33	Hotels	58	5.33						Tours	15	49.00
PACKAGE	56.92	Hotels	44	7.92						Tours	15	49.00
PACKAGE	63.87	Hotels	73	14.87						Tours	15	49.00
PACKAGE	65.83	Hotels	48	16.83						Tours	15	49.00
PACKAGE	68.12	Hotels	53	19.12						Tours	15	49.00
PACKAGE	69.39	Hotels	52	20.39						Tours	15	49.00
PACKAGE	71.01	Hotels	64	22.01						Tours	15	49.00
PACKAGE	72.99	Hotels	6	23.99						Tours	15	49.00
PACKAGE	74.21	Hotels	54	25.21						Tours	15	49.00
PACKAGE	78.78	Hotels	32	29.78						Tours	15	49.00
PACKAGE	84.67	Hotels	20	35.67						Tours	15	49.00
PACKAGE	85.90	Hotels	19	36.90						Tours	15	49.00
PACKAGE	86.11	Hotels	51	37.11						Tours	15	49.00
PACKAGE	92.84	Hotels	29	43.84						Tours	15	49.00
PACKAGE	93.32	Hotels	5	44.32						Tours	15	49.00
PACKAGE	93.93	Hotels	55	44.93						Tours	15	49.00
PACKAGE	98.19	Hotels	1	49.19						Tours	15	49.00
PACKAGE	102.19	Hotels	43	53.19						Tours	15	49.00
PACKAGE	103.50	Hotels	14	54.50						Tours	15	49.00
PACKAGE	114.68	Hotels	40	65.68						Tours	15	49.00
PACKAGE	114.82	Hotels	41	65.82						Tours	15	49.00
PACKAGE	116.07	Hotels	3	67.07						Tours	15	49.00
PACKAGE	117.90	Hotels	79	68.90						Tours	15	49.00
PACKAGE	118.23	Hotels	59	69.23						Tours	15	49.00
PACKAGE	119.39	Hotels	74	70.39						Tours	15	49.00
PACKAGE	124.92	Hotels	12	75.92						Tours	15	49.00
PACKAGE	126.68	Hotels	7	77.68						Tours	15	49.00
PACKAGE	136.29	Hotels	80	87.29						Tours	15	49.00
PACKAGE	138.35	Hotels	11	89.35						Tours	15	49.00
PACKAGE	138.48	Hotels	8	89.48						Tours	15	49.00
PACKAGE	138.67	Hotels	61	89.67						Tours	15	49.00
PACKAGE	140.04	Hotels	77	91.04						Tours	15	49.00
PACKAGE	140.60	Hotels	18	91.60						Tours	15	49.00
PACKAGE	142.05	Hotels	42	93.05						Tours	15	49.00
PACKAGE	144.50	Hotels	78	95.50						Tours	15	49.00
PACKAGE	146.36	Hotels	37	97.36						Tours	15	49.00
PACKAGE	146.86	Hotels	22	97.86						Tours	15	49.00
PACKAGE	147.48	Hotels	60	98.48						Tours	15	49.00
PACKAGE	151.66	Hotels	4	102.66						Tours	15	49.00
PACKAGE	151.80	Hotels	16	102.80						Tours	15	49.00
PACKAGE	154.81	Hotels	15	105.81						Tours	15	49.00
PACKAGE	160.48	Hotels	67	111.48						Tours	15	49.00
PACKAGE	161.84	Hotels	68	112.84						Tours	15	49.00
PACKAGE	164.30	Hotels	62	115.30						Tours	15	49.00
PACKAGE	167.58	Hotels	71	118.58						Tours	15	49.00
PACKAGE	171.24	Hotels	27	122.24						Tours	15	49.00
PACKAGE	175.17	Hotels	47	126.17						Tours	15	49.00
PACKAGE	175.89	Hotels	13	126.89						Tours	15	49.00
PACKAGE	179.78	Hotels	35	130.78						Tours	15	49.00
PACKAGE	182.64	Hotels	57	133.64						Tours	15	49.00
PACKAGE	196.90	Hotels	34	147.90						Tours	15	49.00
PACKAGE	53.80	Hotels	17	3.28						Tours	12	50.52
PACKAGE	55.85	Hotels	58	5.33						Tours	12	50.52
PACKAGE	58.44	Hotels	44	7.92						Tours	12	50.52
PACKAGE	65.39	Hotels	73	14.87						Tours	12	50.52
PACKAGE	67.35	Hotels	48	16.83						Tours	12	50.52
PACKAGE	69.64	Hotels	53	19.12						Tours	12	50.52
PACKAGE	70.91	Hotels	52	20.39						Tours	12	50.52
PACKAGE	72.53	Hotels	64	22.01						Tours	12	50.52
PACKAGE	74.51	Hotels	6	23.99						Tours	12	50.52
PACKAGE	75.73	Hotels	54	25.21						Tours	12	50.52
PACKAGE	80.30	Hotels	32	29.78						Tours	12	50.52
PACKAGE	86.19	Hotels	20	35.67						Tours	12	50.52
PACKAGE	87.42	Hotels	19	36.90						Tours	12	50.52
PACKAGE	87.63	Hotels	51	37.11						Tours	12	50.52
PACKAGE	94.36	Hotels	29	43.84						Tours	12	50.52
PACKAGE	94.84	Hotels	5	44.32						Tours	12	50.52
PACKAGE	95.45	Hotels	55	44.93						Tours	12	50.52
PACKAGE	99.71	Hotels	1	49.19						Tours	12	50.52
PACKAGE	103.71	Hotels	43	53.19						Tours	12	50.52
PACKAGE	105.02	Hotels	14	54.50						Tours	12	50.52
PACKAGE	116.20	Hotels	40	65.68						Tours	12	50.52
PACKAGE	116.34	Hotels	41	65.82						Tours	12	50.52
PACKAGE	117.59	Hotels	3	67.07						Tours	12	50.52
PACKAGE	119.42	Hotels	79	68.90						Tours	12	50.52
PACKAGE	119.75	Hotels	59	69.23						Tours	12	50.52
PACKAGE	120.91	Hotels	74	70.39						Tours	12	50.52
PACKAGE	126.44	Hotels	12	75.92						Tours	12	50.52
PACKAGE	128.20	Hotels	7	77.68						Tours	12	50.52
PACKAGE	137.81	Hotels	80	87.29						Tours	12	50.52
PACKAGE	139.87	Hotels	11	89.35						Tours	12	50.52
PACKAGE	140.00	Hotels	8	89.48						Tours	12	50.52
PACKAGE	140.19	Hotels	61	89.67						Tours	12	50.52
PACKAGE	141.56	Hotels	77	91.04						Tours	12	50.52
PACKAGE	142.12	Hotels	18	91.60						Tours	12	50.52
PACKAGE	143.57	Hotels	42	93.05						Tours	12	50.52
PACKAGE	146.02	Hotels	78	95.50						Tours	12	50.52
PACKAGE	147.88	Hotels	37	97.36						Tours	12	50.52
PACKAGE	148.38	Hotels	22	97.86						Tours	12	50.52
PACKAGE	149.00	Hotels	60	98.48						Tours	12	50.52
PACKAGE	153.18	Hotels	4	102.66						Tours	12	50.52
PACKAGE	153.32	Hotels	16	102.80						Tours	12	50.52
PACKAGE	156.33	Hotels	15	105.81						Tours	12	50.52
PACKAGE	162.00	Hotels	67	111.48						Tours	12	50.52
PACKAGE	163.36	Hotels	68	112.84						Tours	12	50.52
PACKAGE	165.82	Hotels	62	115.30						Tours	12	50.52
PACKAGE	169.10	Hotels	71	118.58						Tours	12	50.52
PACKAGE	172.76	Hotels	27	122.24						Tours	12	50.52
PACKAGE	176.69	Hotels	47	126.17						Tours	12	50.52
PACKAGE	177.41	Hotels	13	126.89						Tours	12	50.52
PACKAGE	181.30	Hotels	35	130.78						Tours	12	50.52
PACKAGE	184.16	Hotels	57	133.64						Tours	12	50.52
PACKAGE	198.42	Hotels	34	147.90						Tours	12	50.52
PACKAGE	77.16	Hotels	17	3.28						Tours	11	73.88
PACKAGE	79.21	Hotels	58	5.33						Tours	11	73.88
PACKAGE	81.80	Hotels	44	7.92						Tours	11	73.88
PACKAGE	88.75	Hotels	73	14.87						Tours	11	73.88
PACKAGE	90.71	Hotels	48	16.83						Tours	11	73.88
PACKAGE	93.00	Hotels	53	19.12						Tours	11	73.88
PACKAGE	94.27	Hotels	52	20.39						Tours	11	73.88
PACKAGE	95.89	Hotels	64	22.01						Tours	11	73.88
PACKAGE	97.87	Hotels	6	23.99						Tours	11	73.88
PACKAGE	99.09	Hotels	54	25.21						Tours	11	73.88
PACKAGE	103.66	Hotels	32	29.78						Tours	11	73.88
PACKAGE	109.55	Hotels	20	35.67						Tours	11	73.88
PACKAGE	110.78	Hotels	19	36.90						Tours	11	73.88
PACKAGE	110.99	Hotels	51	37.11						Tours	11	73.88
PACKAGE	117.72	Hotels	29	43.84						Tours	11	73.88
PACKAGE	118.20	Hotels	5	44.32						Tours	11	73.88
PACKAGE	118.81	Hotels	55	44.93						Tours	11	73.88
PACKAGE	123.07	Hotels	1	49.19						Tours	11	73.88
PACKAGE	127.07	Hotels	43	53.19						Tours	11	73.88
PACKAGE	128.38	Hotels	14	54.50						Tours	11	73.88
PACKAGE	139.56	Hotels	40	65.68						Tours	11	73.88
PACKAGE	139.70	Hotels	41	65.82						Tours	11	73.88
PACKAGE	140.95	Hotels	3	67.07						Tours	11	73.88
PACKAGE	142.78	Hotels	79	68.90						Tours	11	73.88
PACKAGE	143.11	Hotels	59	69.23						Tours	11	73.88
PACKAGE	144.27	Hotels	74	70.39						Tours	11	73.88
PACKAGE	149.80	Hotels	12	75.92						Tours	11	73.88
PACKAGE	151.56	Hotels	7	77.68						Tours	11	73.88
PACKAGE	161.17	Hotels	80	87.29						Tours	11	73.88
PACKAGE	163.23	Hotels	11	89.35						Tours	11	73.88
PACKAGE	163.36	Hotels	8	89.48						Tours	11	73.88
PACKAGE	163.55	Hotels	61	89.67						Tours	11	73.88
PACKAGE	164.92	Hotels	77	91.04						Tours	11	73.88
PACKAGE	165.48	Hotels	18	91.60						Tours	11	73.88
PACKAGE	166.93	Hotels	42	93.05						Tours	11	73.88
PACKAGE	169.38	Hotels	78	95.50						Tours	11	73.88
PACKAGE	171.24	Hotels	37	97.36						Tours	11	73.88
PACKAGE	171.74	Hotels	22	97.86						Tours	11	73.88
PACKAGE	172.36	Hotels	60	98.48						Tours	11	73.88
PACKAGE	176.54	Hotels	4	102.66						Tours	11	73.88
PACKAGE	176.68	Hotels	16	102.80						Tours	11	73.88
PACKAGE	179.69	Hotels	15	105.81						Tours	11	73.88
PACKAGE	185.36	Hotels	67	111.48						Tours	11	73.88
PACKAGE	186.72	Hotels	68	112.84						Tours	11	73.88
PACKAGE	189.18	Hotels	62	115.30						Tours	11	73.88
PACKAGE	192.46	Hotels	71	118.58						Tours	11	73.88
PACKAGE	196.12	Hotels	27	122.24						Tours	11	73.88
PACKAGE	80.44	Hotels	17	3.28						Tours	2	77.16
PACKAGE	82.49	Hotels	58	5.33						Tours	2	77.16
PACKAGE	85.08	Hotels	44	7.92						Tours	2	77.16
PACKAGE	92.03	Hotels	73	14.87						Tours	2	77.16
PACKAGE	93.99	Hotels	48	16.83						Tours	2	77.16
PACKAGE	96.28	Hotels	53	19.12						Tours	2	77.16
PACKAGE	97.55	Hotels	52	20.39						Tours	2	77.16
PACKAGE	99.17	Hotels	64	22.01						Tours	2	77.16
PACKAGE	101.15	Hotels	6	23.99						Tours	2	77.16
PACKAGE	102.37	Hotels	54	25.21						Tours	2	77.16
PACKAGE	106.94	Hotels	32	29.78						Tours	2	77.16
PACKAGE	112.83	Hotels	20	35.67						Tours	2	77.16
PACKAGE	114.06	Hotels	19	36.90						Tours	2	77.16
PACKAGE	114.27	Hotels	51	37.11						Tours	2	77.16
PACKAGE	121.00	Hotels	29	43.84						Tours	2	77.16
PACKAGE	121.48	Hotels	5	44.32						Tours	2	77.16
PACKAGE	122.09	Hotels	55	44.93						Tours	2	77.16
PACKAGE	126.35	Hotels	1	49.19						Tours	2	77.16
PACKAGE	130.35	Hotels	43	53.19						Tours	2	77.16
PACKAGE	131.66	Hotels	14	54.50						Tours	2	77.16
PACKAGE	142.84	Hotels	40	65.68						Tours	2	77.16
PACKAGE	142.98	Hotels	41	65.82						Tours	2	77.16
PACKAGE	144.23	Hotels	3	67.07						Tours	2	77.16
PACKAGE	146.06	Hotels	79	68.90						Tours	2	77.16
PACKAGE	146.39	Hotels	59	69.23						Tours	2	77.16
PACKAGE	147.55	Hotels	74	70.39						Tours	2	77.16
PACKAGE	153.08	Hotels	12	75.92						Tours	2	77.16
PACKAGE	154.84	Hotels	7	77.68						Tours	2	77.16
PACKAGE	164.45	Hotels	80	87.29						Tours	2	77.16
PACKAGE	166.51	Hotels	11	89.35						Tours	2	77.16
